username,text,date,mentions,hashtags,geo,retweets,favorites,id,permalink
timchalmts,tesla vs volvo ladies,2018-02-08 15:59:20,[''],[''],,0,0,961751329424203782,https://twitter.com/timchalmts/status/961751329424203782
fballtalkuk,"Footie pundit Trevor Sinclair selling Tesla sports car after drink driving ban: The ex-England international, .. http://dld.bz/gATRQ",2018-02-08 15:59:18,[''],[''],,0,0,961751323824750592,https://twitter.com/fballtalkuk/status/961751323824750592
deljrich,You will see the U.S. ratings soon throughout the world if your not in orbit driving your Tesla,2018-02-08 15:59:12,[''],[''],,0,1,961751298847551488,https://twitter.com/deljrich/status/961751298847551488
ASutherland78,@ elonmusk just shot the#FalconHeavy into space. With a @ Tesla roadster on its tip. Tgere was a live feed of the earth from multiple cams. Is as spherical as it gets dude. Google that. pic.twitter.com/6rJ9aY5zLb,2018-02-08 15:59:12,"['elonmusk', 'Tesla']",[''],,0,0,961751297983696896,https://twitter.com/ASutherland78/status/961751297983696896
jack_b_brown,Why I no longer work for @ elonmusk in # Tesla or # SpaceX IT Support.pic.twitter.com/7PDgazpO7X,2018-02-08 15:59:10,['elonmusk'],"['Tesla', 'SpaceX']",,1,0,961751288860966912,https://twitter.com/jack_b_brown/status/961751288860966912
DavidPapp,SpaceX Put a Car in Space. Why Can’t Tesla Put a Model 3 in Your Driveway? http://j.mp/2FXlqqS,2018-02-08 15:59:03,[''],[''],,0,0,961751258729152513,https://twitter.com/DavidPapp/status/961751258729152513
trioncoatza,"Un cohete del tamaño de un edificio de 20 pisos, con 27 motores y un Tesla Roadster rojo, fue programado para despegar del Centro Espacial Kennedy de la NASA en Florida. # FalconHeavy de # SpaceX. # TRIÓN # SéDiferente | 98.5 FM # FalconHeavy # SpaceX # livefeedhttps://www.youtube.com/watch?v=AI8_bM1VMv4 …",2018-02-08 15:59:01,[''],"[u'FalconHeavy', u'SpaceX', u'TRI', u'S', u'FalconHeavy', u'SpaceX', u'livefeedhttps']",,0,1,961751252349652992,https://twitter.com/trioncoatza/status/961751252349652992
pops131,Your Tesla Model 3 Delayed? More Time To Get Your Personal Charging Infrastructure Ready (Video) | CleanTechnica: https://cleantechnica.com/2018/02/08/tesla-model-3-delayed-time-get-personal-charging-infrastructure-ready-video/ …,2018-02-08 15:59:00,[''],[''],,0,0,961751247350050816,https://twitter.com/pops131/status/961751247350050816
quiquillo22,"Tendrás o no la razón, y cada quien sabe qué hacer con sus pesitos, pero la neta lo cagado de ver un Tesla con un wey circulando el espacio como si estuviera en la costera, no tiene madre... Jajajaja!!!",2018-02-08 15:58:56,[''],[''],,0,1,961751230581297152,https://twitter.com/quiquillo22/status/961751230581297152
Sahalali1,"GOP congressman powers his off-grid solar home with a Tesla battery But libertarian, MIT grad Rep. Massie (R-KY) is still a climate science denier https://thinkprogress.org/gop-congressman-tesla-car-battery-to-power-off-grid-solar-home-8a8e6338ca86/ …",2018-02-08 15:58:53,[''],[''],,0,0,961751217805422593,https://twitter.com/Sahalali1/status/961751217805422593
BloombergAsia,Elon Musk sends a Tesla into space https://bloom.bg/2ErUouA pic.twitter.com/yrZP3rta5T,2018-02-08 15:58:51,[''],[''],,0,2,961751209462792192,https://twitter.com/BloombergAsia/status/961751209462792192
AbbeyScott16,@ elonmusk @ Tesla @ SpaceXhttps://twitter.com/30SECONDSTOMARS/status/961740356906762240 …,2018-02-08 15:58:46,"[u'elonmusk', u'Tesla', u'SpaceXhttps']",[''],,0,0,961751189904764928,https://twitter.com/AbbeyScott16/status/961751189904764928
fashionstreets,Crypto car # crypto # cryptocurrency # bitcoin # ethereum # car # tesla https://www.instagram.com/p/Be9Ho5wlxHn/,2018-02-08 15:58:33,[''],"[u'crypto', u'cryptocurrency', u'bitcoin', u'ethereum', u'car', u'tesla']",,0,1,961751134451970048,https://twitter.com/fashionstreets/status/961751134451970048
Copybrander,The 5 Most Genius Things Elon Musk Has Done for Tesla http://dlvr.it/QFc4kx # content via @ incpic.twitter.com/iIyxRUsh26,2018-02-08 15:58:33,[u'incpic'],[u'content'],,0,0,961751133558460417,https://twitter.com/Copybrander/status/961751133558460417
Mauro_A_Eiroa,"Elon Musk construye un cohete enorme para mandar un tesla a Marte, y lo podes seguir en vivo su viaje. (el del tesla). Hola Futuro. https://twitter.com/SpaceX/status/961001555817148416 …",2018-02-08 15:58:25,[''],[''],,0,0,961751101300269057,https://twitter.com/Mauro_A_Eiroa/status/961751101300269057
actualimoviles,El primer Tesla autónomo que cruzará EE.UU. de costa a costa estará lis... http://fdhi.es/P-mQlvTQ  via @ DadowTech @ xataka,2018-02-08 15:58:22,"[u'DadowTech', u'xataka']",[''],,0,0,961751087471648768,https://twitter.com/actualimoviles/status/961751087471648768
juanberga,Por qué TESLA y lo de su ‘pijo’ debería molestarnos https://www.estrelladigital.es/opinion/juan-b-berga/tesla-pijo-deberia-molestarle/20180208172829341183.html … vía @ estrelladigital,2018-02-08 15:58:21,[u'estrelladigital'],[''],,0,0,961751083419951109,https://twitter.com/juanberga/status/961751083419951109
petrmisan,Both are aliens in disguise Elon Musk = The Man Who Fell to Earth = David Bowie # ElonMusk # Tesla # SpaceX The other alien is of course Vitalik Buterin,2018-02-08 15:58:19,[''],"['ElonMusk', 'Tesla', 'SpaceX']",,2,0,961751075576360960,https://twitter.com/petrmisan/status/961751075576360960
treelobsters,"Yeah, sort of disappointed about that. They rigged it for 12 hours of video and nothing else. I mean, a Tesla's basically a sensor cluster on wheels, and they didn't even bother using it for telemetry.",2018-02-08 15:58:10,[''],[''],,0,1,961751037605531648,https://twitter.com/treelobsters/status/961751037605531648
CrisJacques,Falcon 2nd Stage + Tesla Roadster captured by @ SONEARobshttps://www.youtube.com/watch?v=ctF8PhPcAh4&feature=youtu.be …,2018-02-08 15:58:05,[u'SONEARobshttps'],[''],,2,5,961751015488933888,https://twitter.com/CrisJacques/status/961751015488933888
vze2fz2c,You gotta find a way to work in Elon Musk's Tesla Roadster into the next season of Red vs Blue.,2018-02-08 15:58:03,[''],[''],,0,4,961751008736153600,https://twitter.com/vze2fz2c/status/961751008736153600
restiniJM,The $ TSLA dominance in the American large luxury sedan segment is clear for years now. The same is happening in almost all countries Tesla hops in. Even after loosing tiny ground due to Model X ramp up the Model S still destroyed the competition. Same will happen in Model 3 niche pic.twitter.com/JQgPzMPglg,2018-02-08 15:58:00,[''],[''],,0,0,961750993699528706,https://twitter.com/restiniJM/status/961750993699528706
LauraForczyk,"1) Yes! Exactly what I've been saying. As commercial heavy lift rockets become operational ( # FalconHeavy & others), NASA's SLS becomes redundant & a poor use of taxpayer dollars. 2) Tesla payload haters: NASA declined the opportunity to send science on this flight. https://twitter.com/Lori_Garver/status/961741175148417026 …",2018-02-08 15:57:59,[''],[u'FalconHeavy'],,19,55,961750989555499008,https://twitter.com/LauraForczyk/status/961750989555499008
OndeRobb,"If only Elon Musk would have listened to @ ton_aarts for once, this whole shenanigan could have been avoided! # tesla https://twitter.com/nytimes/status/961495838240444416 …",2018-02-08 15:57:54,[u'ton_aarts'],[u'tesla'],,0,0,961750972220485633,https://twitter.com/OndeRobb/status/961750972220485633
CrgroveGrove,SUPERMAN!,2018-02-08 15:57:52,[''],[''],,0,1,961750960912596992,https://twitter.com/CrgroveGrove/status/961750960912596992
richslatersays,I heard a guy at the bus stop saying # binance has sent all # bitcoin into space in the boot of a # Tesla roadster... # Rumours,2018-02-08 15:57:47,[''],"['binance', 'bitcoin', 'Tesla', 'Rumours']",,0,2,961750939920162821,https://twitter.com/richslatersays/status/961750939920162821
breedwiseman,"I’ve seen so many Tesla’s in the past two days, it’s obviously a sign that I need one.",2018-02-08 15:57:46,[''],[''],,0,6,961750935113486336,https://twitter.com/breedwiseman/status/961750935113486336
AlphaMikeFox2,Green = not a shit hole country Grey = is a shit hole country Talk to us when you have a car in space. And not some shit box Opel or Vauxhaull. A $250k Tesla is the bar. pic.twitter.com/g9ZpB6x6Bo,2018-02-08 15:57:44,[''],[''],,2,3,961750927643414534,https://twitter.com/AlphaMikeFox2/status/961750927643414534
AnErinWithAnE,"# ConspiracyTheory: What if @ elonmusk shooting his # Tesla into orbit with a space mannequin""driver"" was just a really clever/expensive way to dispose of a murder victim # SpaceX # FalconHeavy # genius",2018-02-08 15:57:41,['elonmusk'],"['ConspiracyTheory', 'Tesla', 'SpaceX', 'FalconHeavy', 'genius']",,0,0,961750917744742401,https://twitter.com/AnErinWithAnE/status/961750917744742401
PJHORNAK,,2018-02-08 15:57:40,[''],[''],,0,0,961750910094462977,https://twitter.com/PJHORNAK/status/961750910094462977
emme13astro,Elon Musk Unveils 'Starman' in Tesla Roadster Launching on SpaceX's Falcon Heavy Rocket http://dlvr.it/QFc4Zz pic.twitter.com/1XmvIwLTKg,2018-02-08 15:57:35,[''],[''],,0,0,961750892918685696,https://twitter.com/emme13astro/status/961750892918685696
TalesOfDaphne,Nou oke als we tesla’s gaan verspillen mag hij ook wel zo’n model s deze kant op sturen,2018-02-08 15:57:28,[''],[''],,0,0,961750860400418817,https://twitter.com/TalesOfDaphne/status/961750860400418817
Meta_thinker,That's just little less than escape velocity.,2018-02-08 15:57:27,[''],[''],,0,1,961750857707544576,https://twitter.com/Meta_thinker/status/961750857707544576
planefag,"How this crossed an editor's desk without said desk then crossing the room with impetus baffles me. I presume this article was uploaded from the passenger seat of that Tesla roadster, because the author certainly isn't on planet Earth anymore. https://twitter.com/PeterBeinart/status/961721312627408896 …",2018-02-08 15:57:27,[''],[''],,0,0,961750857271402501,https://twitter.com/planefag/status/961750857271402501
icjcasr,Sulla # tesla mancava lo sponsor # pornhub sulla fiancata # SpaceX # flaconheavy # elonmusk # starman # spaceman,2018-02-08 15:57:20,[''],"['tesla', 'pornhub', 'SpaceX', 'flaconheavy', 'elonmusk', 'starman', 'spaceman']",,0,0,961750829744246784,https://twitter.com/icjcasr/status/961750829744246784
evilsIytherin,LMFAOOOOO THEY LOST THE TESLA IN SPACE,2018-02-08 15:57:15,[''],[''],,0,0,961750804985270272,https://twitter.com/evilsIytherin/status/961750804985270272
wiggCSGO,I wish I had a @ Tesla so it can drive me home after work..,2018-02-08 15:57:12,['Tesla'],[''],,0,1,961750795577327619,https://twitter.com/wiggCSGO/status/961750795577327619
RchstrMN,NASA Has Officially Listed Musk's Tesla Roadster As a Celestial Object https://gizmodo.com/nasa-has-officially-listed-musks-tesla-roadster-as-a-ce-1822843923 …,2018-02-08 15:57:10,[''],[''],,0,0,961750785724952577,https://twitter.com/RchstrMN/status/961750785724952577
AkaSwoozy,since theres now a tesla up in space.... does it have a speed limit?,2018-02-08 15:57:05,[''],[''],,0,3,961750763432128512,https://twitter.com/AkaSwoozy/status/961750763432128512
rstone57,"Elon Musk's rocket venture is making major strides in space, but his car company is struggling to find profits on the ground. Tesla posts wider Q4 loss https://buff.ly/2FV7gq8  via @ Automotive_Newspic.twitter.com/AB99GC3gWZ",2018-02-08 15:57:02,[u'Automotive_Newspic'],[''],,0,1,961750750757117954,https://twitter.com/rstone57/status/961750750757117954
juniorcba,"Gostei de um vídeo @ YouTube http://youtu.be/kN7nMkUS9R4?aFalcon … Heavy, Tesla Roadster e Starman - O Show da SpaceX - Guia do Espaço S02E03",2018-02-08 15:56:52,[u'YouTube'],[''],,0,0,961750710265303040,https://twitter.com/juniorcba/status/961750710265303040
Saetta_McQueen,"Mi é partito il pancreas così forte, che ha raggiunto e superato la Tesla. https://twitter.com/f1carcarla/status/961744538162401285 …",2018-02-08 15:56:43,[''],[''],,1,8,961750673376325632,https://twitter.com/Saetta_McQueen/status/961750673376325632
dennis_p,Umm... Wrong @ Tesla on the @ SpaceX # FalconHeavyhttps://twitter.com/ChargePointnet/status/961750353107718144 …,2018-02-08 15:56:32,"[u'Tesla', u'SpaceX']",[u'FalconHeavyhttps'],,1,3,961750626702057472,https://twitter.com/dennis_p/status/961750626702057472
ecosafetyru,"Tesla Model X стал первым электромобилем, который пересек пустыню Сахара https://goo.gl/fb/Kv4grt",2018-02-08 15:56:28,[''],[''],,0,0,961750607920009216,https://twitter.com/ecosafetyru/status/961750607920009216
MikeRansford,Some of my questions have been answered. Here's what will happen to the Tesla that SpaceX shot into space http://flip.it/XEETfi,2018-02-08 15:56:24,[''],[''],,0,0,961750591369306113,https://twitter.com/MikeRansford/status/961750591369306113
JeffJSchopp,SpaceX Put a Car in Space. Why Can't Tesla Put a Model 3 in Your Driveway? http://ift.tt/2BLIBGA,2018-02-08 15:56:21,[''],[''],,0,0,961750580665442304,https://twitter.com/JeffJSchopp/status/961750580665442304
JeffJSchopp,Elon Musk Wants to Sell 100000 Tesla Semis Annually by 2023 http://ift.tt/2Bi821r,2018-02-08 15:56:20,[''],[''],,0,0,961750577440067584,https://twitter.com/JeffJSchopp/status/961750577440067584
JeffJSchopp,NASA Has Officially Listed Musk's Tesla Roadster As a Celestial Object http://ift.tt/2BMO2Fm,2018-02-08 15:56:20,[''],[''],,0,0,961750575242235904,https://twitter.com/JeffJSchopp/status/961750575242235904
JeffJSchopp,"Someone spotted a Tesla Semi on a public road, but what's it doing? http://ift.tt/2Bka7Kx",2018-02-08 15:56:19,[''],[''],,0,0,961750572188782592,https://twitter.com/JeffJSchopp/status/961750572188782592
JeffJSchopp,So Many People Questioned The Tesla Roadster In Space That It Wound Up On Snopes http://ift.tt/2BMaMoP,2018-02-08 15:56:19,[''],[''],,0,0,961750570083274752,https://twitter.com/JeffJSchopp/status/961750570083274752
LatinaPatriotNV,It's notable that Tesla had ties to the Bush Family Dynasty back in the early 1900s & Germany. # DeepState state really is Deep Roots.https://twitter.com/latinapatriotnv/status/961742390196289536 …,2018-02-08 15:56:18,[''],[u'DeepState'],,1,1,961750567621083136,https://twitter.com/LatinaPatriotNV/status/961750567621083136
JeffJSchopp,Tesla Still Planning Coast-To-Coast Autonomous Drive http://ift.tt/2BiWFq0,2018-02-08 15:56:18,[''],[''],,0,0,961750567478493186,https://twitter.com/JeffJSchopp/status/961750567478493186
nelsonautonews,Nuevo Tesla Model 3. http://bit.ly/2si75n1 # Tesla,2018-02-08 15:56:17,[''],[u'Tesla'],,0,0,961750565100441602,https://twitter.com/nelsonautonews/status/961750565100441602
USoverview,Report: Tesla factory suffered higher injury rate than average - SFGate http://ref.gl/1SpPVefz,2018-02-08 15:56:16,[''],[''],,0,0,961750558301286402,https://twitter.com/USoverview/status/961750558301286402
ulisesmramos,@ slcuervo El primer Tesla autónomo que cruzará Estados Unidos de costa a costa estaría listo en menos de seis meses http://www.infobae.com/america/tecno/2018/02/08/elon-musk-aseguro-que-el-primer-tesla-autonomo-que-cruzara-estados-unidos-de-costa-a-costa-estara-listo-en-menos-de-seis-meses/ …,2018-02-08 15:56:12,[u'slcuervo'],[''],,0,1,961750541742366720,https://twitter.com/ulisesmramos/status/961750541742366720
wtfiscrackin,Elon Musk’s Tesla Roadster and Starman Leave Earth Forever in This Final Photo https://www.livescience.com/61706-spacex-tesla-roadster-starman-final-photo.html …,2018-02-08 15:56:11,[''],[''],,0,0,961750538097512451,https://twitter.com/wtfiscrackin/status/961750538097512451
thegoodnewscafe,"Tesla to Turn 50,000 Homes Into ‘World's Largest Virtual Power Plant’ – At No Cost to Owners https://goo.gl/7Bs8Rc",2018-02-08 15:56:00,[''],[''],,0,0,961750491066785792,https://twitter.com/thegoodnewscafe/status/961750491066785792
RealEyesThis,I liked a @ YouTube video http://youtu.be/FIjNzHDFHpA?a  The Tesla Roadster Should Be Melting... [SPACE IS FAKE],2018-02-08 15:55:58,[u'YouTube'],[''],,0,0,961750486025203712,https://twitter.com/RealEyesThis/status/961750486025203712
jernestogordill,"Tesla construirá la central solar ""virtual"" más grande del mundo https://peru21.pe/mundo/tesla-compania-construira-central-solar-virtual-grande-mundo-australia-394838 … vía @ peru21noticias",2018-02-08 15:55:57,[u'peru21noticias'],[''],,0,0,961750479469412352,https://twitter.com/jernestogordill/status/961750479469412352
littleredblog,# Tesla Model 3 debuts in Midwest http://detne.ws/2FWUE1Q  via @ detroitnews,2018-02-08 15:55:50,[u'detroitnews'],[u'Tesla'],,0,0,961750451044700161,https://twitter.com/littleredblog/status/961750451044700161
GForret,@ WIRED is Tesla's production of power walls impacting it's ability to produce model 3s?,2018-02-08 15:55:46,['WIRED'],[''],,0,0,961750435634778112,https://twitter.com/GForret/status/961750435634778112
ThisIsLuisMuniz,Love this quote - “the buzz [ @ elonmusk ] creates with a stunt like [sending his # Tesla to space] is far beyond what marketing dollars can buy you” # thinkdifferently # disruption # marketinghttps://lnkd.in/e643WNN,2018-02-08 15:55:46,[u'elonmusk'],"[u'Tesla', u'thinkdifferently', u'disruption', u'marketinghttps']",,0,0,961750432635908097,https://twitter.com/ThisIsLuisMuniz/status/961750432635908097
SophiaHelwani,"Basically there will be no money in building cars... because the volumes will be far too low. All the money will be in the company that controls the service. And that war will be fought between Uber, Lift, Waymo, Tesla, and GM. And possibly Apple.",2018-02-08 15:55:43,[''],[''],,0,0,961750420052987906,https://twitter.com/SophiaHelwani/status/961750420052987906
blakeleigh_b,@ LeilaniMunter and @ louiepsihoyos had one installed in a Tesla for @ RacingXtinction,2018-02-08 15:55:41,"['LeilaniMunter', 'louiepsihoyos', 'RacingXtinction']",[''],,0,1,961750412280950784,https://twitter.com/blakeleigh_b/status/961750412280950784
EnergySocialNet,Clean Energy News: Tesla Plans to Triple Battery Deployments in 2018 - Greentech Media https://goo.gl/fb/BEPh4j,2018-02-08 15:55:33,[''],[''],,0,0,961750379066200066,https://twitter.com/EnergySocialNet/status/961750379066200066
natura_tech,Your Tesla Model 3 Delayed? More Time To Get Your Personal Charging Infrastructure Ready (Video) At EVANNEX we http://feeds.importantmedia.org/~r/IM-cleantechnica/~3/quc_5mVikbA/ …,2018-02-08 15:55:33,[''],[''],,0,0,961750379003305984,https://twitter.com/natura_tech/status/961750379003305984
Warhly,"Vous êtes complètement à coté. Surtout pour des gens qui politiquement ne prônent pas une importante décroissance (et quand bien même). Bref, c'est parti : 1-Commençons par ""la comm"" : Pourquoi une voiture ( # Tesla) comme charge (in)utile ?",2018-02-08 15:55:30,[''],[u'Tesla'],,0,0,961750366223249408,https://twitter.com/Warhly/status/961750366223249408
FotosDeFatos,"Elon Musk colocou seu carro Tesla Roadster no espaço numa viagem para Marte a fim de testar o foguete que fará a viagem, o manequim recebeu o nome de Starman, 2018. Fotografias Sensacionais! pic.twitter.com/hCe93umPMN",2018-02-08 15:55:28,[''],[''],,199,854,961750358761631745,https://twitter.com/FotosDeFatos/status/961750358761631745
APOLON1956,Check out NIKOLA TESLA AND HIS WORK by SLAVKO BOKSAN 1950 ~ HARD COVE is ultra rare type https://www.ebay.com/itm/NIKOLA-TESLA-AND-HIS-WORK-SLAVKO-BOKSAN-1950-HARD-COVE-ultra-rare-type-/162648995729?roken=cUgayN&soutkn=Cr2csL … via @ eBay,2018-02-08 15:55:24,[u'eBay'],[''],,0,0,961750339560099841,https://twitter.com/APOLON1956/status/961750339560099841
aditya_rm,It's just a Tesla Roadster. https://twitter.com/MinorPlanetCtr/status/961733487018545153 …,2018-02-08 15:55:11,[''],[''],,0,1,961750286653149185,https://twitter.com/aditya_rm/status/961750286653149185
FraserMacLeod5,"Tesla is not the only automaker producing EVs. Most now have EVs in production. Subsidies are only req'd until economy of scale is overcome, and competition lowers prices via normal market forces.",2018-02-08 15:55:10,[''],[''],,0,0,961750284073619456,https://twitter.com/FraserMacLeod5/status/961750284073619456
martinsrodrigom,MANO O ELON MUSK MANDOU UM TESLA PRO ESPAÇO CARALHO ESSE HOMEM É QUASE UM DEUS,2018-02-08 15:55:10,[''],[''],,0,0,961750282374959105,https://twitter.com/martinsrodrigom/status/961750282374959105
jordanfrank,"50,000 Solar plus PowerWall homes in just part of australia. That’s giga-revenue for Tesla $ tslahttps://finance.yahoo.com/news/world-largest-virtual-power-plant-210000866.html;_ylc=X1MDMTE5Nzc4NDE4NQRfZXgDMQRfeXJpZANmbW00cmVwZDdwbzhrBGcDZFhWcFpEeHVjejVsTjJKaE1EVXpZeTA0WmpZNUxUTmhaVFV0WVdRelpTMDFPV1F5WlRSak5EZGpOV1IxZFdsa1BHNXpQbFJUVEVFPQ0KBGxhbmcDZW4tVVMEb3JpZ19sYW5nA2VuBG9yaWdfcmVnaW9uA1VTBHBvcwM3BHJlZ2lvbgNVUwRzeW1ib2wDVFNMQQ--?.tsrc=applewf …",2018-02-08 15:55:09,[''],[''],,0,0,961750278264508416,https://twitter.com/jordanfrank/status/961750278264508416
LindaLindae9,It must be that red Tesla racing around Mars! https://twitter.com/tictoc/status/961750094700777472 …,2018-02-08 15:55:06,[''],[''],,0,0,961750267552256000,https://twitter.com/LindaLindae9/status/961750267552256000
ArqJordan,Bye bye # Starman! # DontPanic # Tesla # Roadster # SpaceX # Rocket # Mars # ToInfinityAndBeyond https://www.space.com/39633-spacex-tesla-roadster-starman-final-photo.html …pic.twitter.com/0yr7kMovvu,2018-02-08 15:55:06,[''],"[u'Starman', u'DontPanic', u'Tesla', u'Roadster', u'SpaceX', u'Rocket', u'Mars', u'ToInfinityAndBeyond']",,0,0,961750264414920704,https://twitter.com/ArqJordan/status/961750264414920704
eodwcollins,That’s what I was waiting to hear. Me and my Tesla are freakin out of here,2018-02-08 15:55:03,[''],[''],,0,0,961750254109577217,https://twitter.com/eodwcollins/status/961750254109577217
GPTInnovations,This # natgas # startup is using the same leasing model that companies like # Sunrun and # Tesla use for rooftop solar panels! http://www.bloomberg.com/news/articles/2018-02-07/california-startup-uses-solar-playbook-to-lease-gas-power-plants … via @ TimLoh @ business # energy,2018-02-08 15:55:03,"[u'TimLoh', u'business']","[u'natgas', u'startup', u'Sunrun', u'Tesla', u'energy']",,0,0,961750251228024833,https://twitter.com/GPTInnovations/status/961750251228024833
AppletonDave,"Granted it was a Moon Rover and not a Land Rover but even though I am a Brit, I find a Tesla way more cool than a Rover.",2018-02-08 15:54:49,[''],[''],,0,0,961750195531739137,https://twitter.com/AppletonDave/status/961750195531739137
WillemBod,' @ LiveScience: @ elonmusk's # Tesla roadster and # Starman leave earth forever in this final # photo http://goo.gl/PmccGC  http://ow.ly/HYlz30iihqo pic.twitter.com/55oE7JqlXM,2018-02-08 15:54:48,"[u'LiveScience', u'elonmusk']","[u'Tesla', u'Starman', u'photo']",,0,0,961750192063213569,https://twitter.com/WillemBod/status/961750192063213569
harmil_7,You vs. The Guy She Tells You Not To Worry About # SpaceX @ rytrahan # Tesla pic.twitter.com/ZOgOQiREhy,2018-02-08 15:54:48,['rytrahan'],"['SpaceX', 'Tesla']",,0,4,961750189491896320,https://twitter.com/harmil_7/status/961750189491896320
lennytrollip17,@ MKBHD i found my first @ Tesla in melbourne australia. I think ima have to get myself one of these eventually! pic.twitter.com/a4HNiVb09j,2018-02-08 15:54:44,"['MKBHD', 'Tesla']",[''],,0,0,961750172660252672,https://twitter.com/lennytrollip17/status/961750172660252672
Alex_Kump,"I find @ HyperChangeTV 's analysis quite informative. # Tesla is on track for this insane growth. The pieces have already been laid out and the demand is waiting. If $ TSLA can produce even somewhat close to these numbers, people will be wishing they bought in below $400/share.pic.twitter.com/kL0NVUfaL5",2018-02-08 15:54:42,['HyperChangeTV'],['Tesla'],,0,4,961750165294956544,https://twitter.com/Alex_Kump/status/961750165294956544
ss_rita,"Tesla (mi perrito) pesa como 400gr y hace rato se le puso altanero a un labrador como de 40kg. Para él nadie está fuera de su liga, supongo. # lifelessons",2018-02-08 15:54:31,[''],[u'lifelessons'],,0,4,961750120235614208,https://twitter.com/ss_rita/status/961750120235614208
Sport_RightNow,Footie pundit Trevor Sinclair selling Tesla sports car after drink driving ban https://goo.gl/fb/ePN1DF # mirror,2018-02-08 15:54:24,[''],[u'mirror'],,0,0,961750091777433601,https://twitter.com/Sport_RightNow/status/961750091777433601
eStream_Studios,ICYMI: # tech # news Lyft hires Tesla’s President of Sales & Service as COO http://dlvr.it/QFc3rC  | http://bit.ly/2vIfQaF pic.twitter.com/mV2ZlHyZGe,2018-02-08 15:54:10,[''],"[u'tech', u'news']",,0,0,961750029135331328,https://twitter.com/eStream_Studios/status/961750029135331328
